1136 6.50003 1.19703
1137 6.65388 1.18285
1138 6.80417 1.17008
1139 6.95114 1.1586
1140 7.095 1.14826
1141 7.23594 2.14826
1142 7.37414 2.03896
1143 7.50975 1.94058
1144 7.64291 1.85205
1145 7.77375 1.77236
1146 7.90239 1.70065
1147 8.02893 1.63611
1148 8.15348 1.57802
1149 8.27613 1.52574
1150 8.39696 1.47869
1151 4.19848 1
1152 4.43666 1.02393
1153 4.66206 1.04548
1154 4.87655 1.06486
1155 5.08162 1.08231
1156 5.2784 1.09801
1157 5.46785 1.11215
1158 5.65074 1.12487
1159 5.82771 1.13631
1160 5.9993 1.14662
1161 6.16599 2.14662
1162 6.32817 2.05589
1163 6.48619 1.97423
1164 6.64037 1.90075
1165 6.79096 1.83461
1166 6.93822 1.77508
1167 7.08234 1.72151
1168 3.54117 1
1169 3.82356 1.03608
